tag,acomp,advcl,advmod,agent,amod,appos,attr,aux,auxpass,cc,ccomp,complm,conj,csubj,csubjpass,dep,det,dobj,expl,hmod,hyph,infmod,intj,iobj,mark,meta,neg,nmod,npadvmod,nsubj,nsubjpass,number,oprd,parataxis,partmod,pcomp,pobj,poss,possessive,preconj,predet,prep,prt,punct,quantmod,rcmod,root,xcomp
FRE,9,14,2,0,2,0,6,0,0,0,16,0,3,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,1,32,0,0,1,0,21,0,0,0,0,0,11
ARA,5,17,0,0,2,0,20,1,0,0,65,0,25,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,7,0,11,22,0,0,0,0,22,0,0,0,0,0,3
FRE,11,24,9,1,5,5,11,0,0,0,22,0,40,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,38,1,0,0,0,30,0,0,0,0,0,6
JPN,15,51,5,7,8,0,15,0,0,0,38,0,49,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,60,0,0,0,0,50,0,0,0,0,0,16
HIN,3,34,2,0,5,1,10,0,0,0,31,0,23,0,0,0,1,27,0,0,0,0,0,0,0,0,0,1,6,27,0,0,0,0,0,13,25,4,0,0,0,29,0,0,0,0,0,8
CHI,5,28,3,0,1,0,1,0,0,0,21,0,42,2,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,41,0,0,0,0,27,0,2,0,0,0,6
HIN,3,26,6,3,9,5,20,2,1,0,26,0,53,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,10,3,0,0,0,0,0,65,2,0,0,0,50,0,0,0,0,0,0
FRE,7,39,0,0,0,0,8,1,0,0,26,0,12,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,7,0,5,17,1,0,0,0,24,0,0,0,0,0,12
JPN,15,49,8,0,1,0,9,0,0,0,28,0,23,5,0,0,0,35,0,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,4,57,2,0,0,0,59,0,0,0,0,0,27
TEL,7,10,2,2,0,0,3,0,0,0,21,0,33,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,3,38,0,0,0,0,23,0,0,0,0,0,12
ARA,2,28,8,0,0,0,6,0,0,2,53,0,30,2,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,14,1,0,0,0,22,0,1,0,0,0,8
GER,3,33,3,1,6,0,18,0,0,0,40,0,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,3,0,8,51,2,0,0,0,44,0,0,0,0,0,18
TUR,3,29,1,1,0,3,14,0,0,0,30,0,34,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,0,0,49,0,0,0,0,52,0,0,0,0,0,25
CHI,3,21,1,2,8,2,16,0,0,0,20,0,27,0,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,7,67,0,0,0,0,58,0,0,0,0,0,8
JPN,2,25,3,0,2,1,2,0,0,0,11,0,14,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,2,28,0,0,0,0,30,0,0,0,0,0,13
SPA,9,31,1,2,3,0,8,0,0,1,27,0,35,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,3,42,2,0,0,0,33,0,0,0,0,0,16
HIN,3,5,0,0,0,0,3,0,0,0,7,0,9,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,15,4,0,0,0,0,0,58,0,0,0,0,51,0,0,0,0,0,20
ARA,10,26,4,5,0,0,3,2,0,1,26,0,18,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,35,0,0,0,0,34,0,0,0,0,0,16
JPN,2,56,1,0,0,0,2,0,0,0,24,0,51,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,2,33,0,0,0,0,26,0,0,0,0,0,41
SPA,3,55,0,0,0,0,5,0,0,1,17,0,45,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,5,32,0,0,0,0,31,0,0,0,0,0,13
ARA,6,31,0,0,0,0,6,0,0,3,33,0,23,4,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,15,0,0,0,0,20,0,0,0,0,0,29
TEL,7,20,4,1,4,0,5,0,0,0,9,0,25,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,9,2,0,0,0,0,3,47,0,0,0,0,39,0,0,0,0,0,20
GER,4,34,3,1,1,0,6,0,0,0,17,0,37,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,12,24,0,0,0,0,31,0,0,0,0,0,29
GER,13,27,0,0,0,0,10,0,0,0,20,0,22,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,12,4,0,0,0,0,3,33,0,0,0,0,25,0,0,0,0,0,22
SPA,1,20,0,0,3,0,5,0,0,0,24,0,22,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,25,1,0,3,0,0,9,32,0,0,0,0,33,0,0,0,0,0,22
TEL,2,23,5,0,2,3,20,1,0,0,24,0,17,3,0,1,0,26,0,0,0,0,0,0,1,0,0,0,0,15,1,0,0,3,0,6,44,0,0,0,0,38,0,0,0,0,0,4
TUR,10,8,5,0,7,0,9,0,0,0,40,0,14,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,7,20,0,0,1,0,32,0,0,0,0,0,26
JPN,2,3,0,0,0,0,2,0,0,0,2,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0
ARA,1,55,2,4,3,0,8,0,0,0,37,0,32,0,5,2,0,26,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,7,33,0,0,0,0,24,0,0,0,0,0,10
CHI,4,43,15,0,5,1,7,1,0,1,41,0,72,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0,0,13,37,0,0,1,0,39,0,1,0,0,0,22
JPN,0,11,0,0,2,0,5,1,0,1,4,0,4,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2
CHI,2,44,5,2,7,0,7,0,0,0,28,0,29,9,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,15,101,0,0,0,0,70,0,0,0,0,0,27
KOR,4,10,0,0,2,0,4,0,0,2,20,0,14,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,6,34,0,0,0,0,26,1,0,0,0,0,32
ARA,0,25,1,0,2,3,0,0,0,0,6,0,22,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,24,0,0,1,0,14,0,0,0,0,0,12
CHI,2,19,1,4,8,2,4,0,0,2,28,0,45,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,4,68,2,0,0,0,53,1,0,0,0,0,6
GER,15,32,3,0,3,0,9,0,0,0,22,0,10,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,28,0,0,1,0,30,0,0,0,0,0,13
CHI,6,24,4,3,2,0,13,4,0,0,12,0,10,0,0,4,0,16,0,0,0,0,0,0,1,0,0,0,1,21,0,0,0,0,0,9,51,0,0,0,0,48,0,1,0,0,0,5
FRE,3,16,1,1,0,0,2,0,0,3,29,0,11,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,1,0,5,14,0,0,0,0,20,0,0,0,0,0,12
JPN,4,21,0,0,5,0,6,0,0,2,7,0,37,6,0,0,0,38,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,8,27,0,0,0,0,36,0,0,0,0,0,8
CHI,1,23,3,5,3,0,5,0,0,0,12,0,14,9,0,0,0,14,0,0,0,0,4,0,0,0,0,0,3,16,3,0,0,0,0,7,47,1,0,0,0,40,0,1,0,0,0,22
ARA,2,3,0,0,0,0,10,0,0,0,13,0,21,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,18,0,0,0,0,22,0,0,0,0,0,0
HIN,4,23,0,0,2,0,11,0,0,2,16,0,45,2,0,7,0,30,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,34,0,0,0,0,26,0,0,0,0,0,16
ITA,3,13,0,0,0,0,0,1,0,0,16,0,19,1,0,0,1,20,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,2,37,0,0,0,0,24,0,0,0,0,0,9
CHI,11,36,1,1,0,0,7,0,0,0,27,0,10,1,0,4,0,48,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,15,0,0,1,0,20,0,0,0,0,0,22
ARA,4,14,1,0,0,0,7,1,0,0,55,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,2,30,0,0,0,0,33,0,0,0,0,0,13
SPA,3,7,2,0,0,0,16,0,0,0,31,0,34,6,0,2,0,18,0,0,0,0,0,0,0,0,0,0,2,15,4,0,0,0,0,1,30,0,0,0,0,29,0,0,0,0,0,10
JPN,2,16,1,0,0,0,4,0,0,0,24,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,2,13,0,0,0,0,21,0,0,0,0,0,7
CHI,4,43,2,0,0,0,3,0,0,0,15,0,7,1,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,17,1,0,0,0,0,5,42,0,0,0,0,28,0,0,0,0,0,8
ARA,4,27,0,0,0,2,7,0,0,0,43,0,41,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,13,0,0,2,1,0,1,17,0,0,0,0,17,0,0,0,0,0,3
CHI,2,20,3,0,1,0,7,2,0,0,31,0,11,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,1,16,0,0,0,0,16,0,0,0,0,0,14
ITA,11,42,0,0,2,0,2,1,0,0,47,0,29,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,5,27,0,0,0,0,30,0,0,0,0,0,35
HIN,8,6,1,1,1,5,8,0,0,0,22,0,27,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,3,48,2,0,0,0,44,0,0,0,0,0,13
TUR,1,22,2,0,4,4,8,0,0,0,27,0,31,0,5,0,0,32,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,2,24,2,0,0,0,24,0,0,0,0,0,15
TEL,2,15,2,0,0,0,7,0,0,0,3,0,10,7,0,3,0,58,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,37,0,0,0,0,52,0,0,0,0,0,24
ARA,1,20,1,0,1,3,3,0,0,0,19,0,25,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,7,23,0,0,0,0,23,0,0,0,0,0,25
HIN,7,17,2,1,1,0,0,1,3,0,15,0,24,0,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,20,0,0,3,0,0,11,42,0,0,0,0,30,0,0,0,0,0,7
JPN,6,58,4,1,10,4,23,0,0,2,33,0,77,4,0,3,0,51,0,0,0,0,0,0,0,0,0,0,0,19,3,0,4,0,0,18,72,0,0,0,0,59,0,1,0,0,0,42
TUR,1,29,1,0,2,2,19,0,0,4,22,0,14,1,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,22,2,0,0,0,0,10,48,2,0,0,0,44,0,0,0,0,0,7
KOR,14,76,4,0,0,0,15,1,0,0,62,0,72,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2,20,0,0,2,2,0,6,28,4,0,0,0,42,1,0,0,0,0,25
KOR,3,67,1,0,2,0,3,0,0,0,21,0,20,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,28,4,0,1,0,39,0,0,0,0,0,14
SPA,2,22,2,0,4,0,17,0,0,0,17,0,35,1,0,0,0,14,0,0,0,0,3,0,0,0,0,0,1,10,0,0,0,0,0,4,29,0,0,0,0,30,0,0,0,0,0,19
ARA,7,38,3,0,6,0,21,0,0,0,21,0,37,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,17,0,0,2,0,0,1,21,0,0,1,0,28,0,0,0,0,0,10
ITA,2,16,5,0,0,0,12,1,0,0,26,0,13,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,1,12,0,0,0,0,17,0,0,0,0,0,12
SPA,4,34,1,1,5,0,8,0,0,0,37,0,28,1,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,27,1,0,0,0,0,9,57,0,0,0,0,44,0,0,0,0,0,11
GER,5,15,1,0,6,0,4,0,0,0,29,0,17,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3,44,0,0,1,0,48,0,0,0,0,0,10
GER,8,36,8,0,4,4,8,0,0,0,42,0,29,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,5,20,1,0,4,5,0,4,68,0,0,0,0,47,0,0,0,0,0,33
HIN,2,16,5,0,0,4,12,0,0,0,29,0,30,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,21,0,0,0,0,24,0,1,0,0,0,17
SPA,3,3,0,0,0,3,15,0,0,1,23,0,35,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,18,1,0,1,0,0,0,63,0,0,0,0,41,0,0,0,0,0,14
CHI,1,44,4,0,2,0,12,0,0,2,23,0,27,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,13,0,0,6,0,0,1,13,0,0,0,0,19,0,0,0,0,0,11
SPA,12,28,1,0,0,2,11,0,0,0,22,0,28,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,2,32,0,0,0,0,34,0,0,0,0,0,19
JPN,3,19,1,1,3,0,13,0,0,0,0,0,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,11,0,0,0,0,12,0,0,0,0,0,12
SPA,2,17,0,0,2,4,23,3,0,1,34,0,34,0,0,0,0,19,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,15,0,0,1,0,15,0,0,0,0,0,19
GER,10,23,3,0,5,0,10,0,0,0,24,0,16,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,39,0,0,0,0,38,0,0,0,0,0,26
ITA,3,6,2,0,1,0,14,0,0,0,33,0,17,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,11,54,0,0,0,1,50,0,0,0,0,0,22
CHI,6,0,5,0,7,4,11,0,0,1,6,0,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,0,0,7,52,1,0,1,0,47,0,0,0,0,0,13
SPA,0,17,1,0,1,0,5,0,0,0,9,0,16,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0,0,1,23,0,0,0,0,24,0,0,0,0,0,8
ARA,1,43,1,0,0,0,4,0,0,0,20,0,30,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,5
TEL,2,24,8,0,2,0,0,0,0,0,10,0,11,1,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,3,34,0,0,1,0,30,0,0,0,0,0,5
KOR,2,9,4,1,0,0,2,1,0,0,23,0,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,2,23,1,0,0,0,0,2,22,0,0,0,0,28,2,0,0,0,0,4
KOR,8,23,12,2,2,0,1,0,3,2,27,0,14,6,0,2,0,34,0,0,0,0,0,0,0,0,1,3,0,10,2,0,0,0,0,5,44,1,0,0,0,51,0,0,0,0,0,12
CHI,8,56,2,1,0,0,0,2,0,0,38,0,17,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,14,1,0,13,0,0,0,8,0,0,0,0,11,0,0,0,0,0,7
JPN,6,51,1,1,0,1,16,1,0,4,32,0,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,33,1,0,0,0,46,0,0,0,0,0,30
ITA,3,24,2,0,0,0,5,0,0,0,27,0,20,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,1,0,2,30,2,0,0,0,33,0,0,0,0,0,7
HIN,12,42,1,1,3,0,10,3,0,1,15,0,38,10,0,1,1,20,0,0,0,0,0,0,0,0,0,6,0,20,1,0,0,0,0,4,54,0,0,0,0,40,0,0,0,0,0,14
KOR,6,54,1,2,1,5,9,0,0,1,22,0,23,11,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,1,0,4,45,0,0,0,0,49,0,1,0,0,0,16
GER,2,30,3,0,3,0,13,0,0,1,30,0,26,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,13,28,0,0,0,0,27,0,0,0,0,0,8
ARA,4,24,0,0,0,8,5,0,0,0,8,0,9,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,12,25,0,0,0,0,29,0,0,0,0,0,13
CHI,0,3,0,0,1,0,7,0,0,0,4,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,1,0,0,0,7,0,0,0,0,0,7
SPA,0,23,8,0,4,6,10,0,0,2,32,0,48,1,0,0,0,34,0,0,0,0,0,0,0,0,1,0,2,16,0,0,4,0,0,2,63,0,0,1,0,45,0,0,0,0,0,26
TUR,0,38,2,1,0,0,13,0,0,0,53,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,38,1,0,0,0,48,0,0,0,0,0,4
GER,5,32,4,0,3,0,7,0,0,0,13,0,34,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,3,31,0,0,0,0,36,0,0,0,0,0,15
SPA,8,17,2,0,5,0,16,0,0,2,39,0,23,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,4,32,0,0,0,0,24,0,0,0,0,0,12
CHI,12,33,4,1,6,0,10,1,0,1,23,0,18,7,0,4,0,31,0,0,0,0,0,0,0,0,0,0,1,22,6,0,0,0,0,5,45,1,0,0,0,39,0,0,0,0,0,16
HIN,3,37,1,0,3,0,2,0,0,0,7,0,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,2,15,3,0,0,0,0,0,48,0,0,0,0,37,0,0,0,0,0,19
FRE,3,3,4,2,2,6,13,0,2,1,19,0,16,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,2,29,2,0,0,0,27,0,1,0,0,0,9
GER,6,46,5,0,8,2,20,0,0,0,10,0,47,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,2,54,1,0,0,0,46,0,0,0,0,0,26
HIN,17,31,0,0,1,0,2,1,0,0,30,0,20,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,7,14,1,0,0,0,0,1,21,0,0,0,0,28,0,0,0,0,0,10
ARA,0,63,4,0,2,0,2,0,0,0,22,0,50,0,0,1,2,40,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,42,0,0,0,0,39,0,1,0,0,0,26
FRE,6,23,8,0,3,0,6,0,0,2,27,0,33,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,6,45,0,0,0,0,45,0,0,0,0,0,14
FRE,5,19,5,2,5,0,3,0,0,1,31,0,36,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,9,5,0,3,1,0,16,30,0,0,0,0,39,0,0,0,0,0,12
ARA,5,12,4,0,0,0,0,1,0,0,4,0,22,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,16
GER,6,29,1,0,0,1,15,0,0,1,43,0,29,0,0,0,0,22,0,0,0,0,0,0,0,1,1,0,1,15,0,0,0,0,0,4,34,0,0,0,0,36,0,0,0,0,0,14
ARA,4,57,1,0,3,0,14,1,0,1,30,0,55,1,0,3,0,26,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,4,12,1,0,0,0,18,0,4,0,0,0,8
FRE,5,12,2,1,3,1,1,0,1,0,20,0,21,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2,9,2,0,1,0,0,6,37,0,0,0,0,35,0,1,0,0,0,18
KOR,5,29,6,0,0,0,2,0,0,0,47,0,13,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,17,2,0,5,0,0,2,20,0,0,0,0,17,0,0,0,0,0,28
FRE,3,22,6,0,4,0,3,0,1,0,31,0,31,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,4,28,0,0,0,0,30,0,0,0,0,0,18
KOR,4,10,1,0,5,7,17,0,0,0,31,0,22,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,5,15,4,0,0,0,30,0,0,0,0,0,5
TEL,0,31,4,0,1,2,9,0,0,3,31,0,35,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,20,2,0,0,0,0,3,29,0,0,3,0,28,0,0,0,0,0,12
SPA,3,86,1,2,0,6,7,0,0,0,17,0,52,2,0,4,0,37,0,0,0,0,0,0,3,0,0,0,2,16,0,0,0,0,0,10,43,0,0,0,0,34,0,0,0,0,0,13
TEL,3,10,1,0,8,0,18,0,0,0,14,0,30,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,14,6,0,0,0,0,1,71,4,0,0,0,56,0,0,0,0,0,2
ARA,1,21,3,1,0,0,2,0,0,0,20,0,22,0,0,0,1,31,0,0,0,0,0,0,0,0,0,2,4,11,0,0,0,0,0,5,48,0,0,0,0,36,0,0,0,0,0,15
HIN,5,45,2,0,4,0,11,0,0,0,23,0,15,6,0,0,1,16,0,0,0,0,0,0,0,0,0,0,1,24,3,0,0,1,0,6,32,0,0,0,0,35,0,0,0,0,0,6
TEL,7,12,2,0,0,2,9,0,0,0,22,0,21,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,3,23,0,0,0,0,28,0,0,0,0,0,6
KOR,2,10,6,0,2,0,6,0,0,2,35,0,11,3,0,0,0,27,0,0,0,0,0,0,1,0,0,0,2,16,0,0,0,0,0,7,36,2,0,0,0,37,0,0,0,0,0,22
SPA,2,19,0,0,0,3,19,0,0,0,30,0,12,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,15
TEL,7,15,3,0,3,0,0,0,0,0,11,0,21,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,3,42,1,0,0,0,34,0,0,0,0,0,20
KOR,3,20,2,2,1,0,12,0,0,0,21,0,10,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,0,9,41,0,0,0,0,48,0,0,0,0,0,6
JPN,6,40,2,3,2,0,2,0,0,0,28,0,18,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,2,18,6,0,2,0,0,0,16,0,0,1,0,16,0,0,0,0,0,3
TEL,6,23,0,0,2,0,4,0,0,0,13,0,13,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,3,59,0,0,0,0,49,0,0,0,0,0,19
SPA,5,34,0,0,0,0,16,0,0,1,14,0,38,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0,0,2,43,1,0,3,0,38,0,1,0,0,0,8
TEL,14,25,7,0,7,0,15,2,0,1,19,0,59,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,4,16,7,0,0,8,0,4,49,0,0,0,0,41,0,1,0,0,0,26
TUR,12,28,2,0,3,2,3,0,0,0,25,0,27,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,0,18,26,0,0,0,0,39,0,0,0,0,0,10
TUR,3,28,5,0,1,0,7,0,0,0,33,0,75,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,3,20,0,0,0,0,22,0,0,0,0,0,18
KOR,1,23,4,0,1,0,8,0,0,0,9,0,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,15,0,0,0,0,17,0,0,0,0,0,17
ARA,5,45,0,0,2,0,0,0,0,0,19,0,46,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,0,0,4,26,0,0,0,0,27,0,0,0,0,0,9
CHI,16,32,7,0,0,0,11,0,1,0,49,0,41,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,2,34,0,0,0,0,30,0,0,0,0,0,25
SPA,3,21,3,0,0,6,4,0,0,1,28,0,16,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,0,0,59,0,0,1,0,51,0,2,0,0,0,19
HIN,7,23,2,0,7,0,18,1,0,0,46,0,28,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,10,48,1,0,0,3,46,0,0,0,0,0,12
ARA,7,46,3,2,3,0,9,0,0,0,28,0,30,1,0,2,0,20,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,3,38,0,0,0,0,36,0,0,0,0,0,9
FRE,3,24,0,0,1,0,0,1,0,0,18,0,13,3,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,19,0,0,0,0,17,0,0,0,0,0,6
TEL,2,30,0,2,0,0,6,0,0,1,30,0,40,0,0,0,1,25,0,0,0,0,0,0,1,0,1,0,0,18,2,0,0,0,0,12,21,0,0,0,0,35,1,0,0,0,0,8
SPA,6,26,2,0,0,0,13,1,0,0,31,0,29,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,4,0,3,39,0,0,0,0,43,0,0,0,0,0,18
TEL,6,5,0,0,0,2,3,0,0,1,9,0,29,1,0,0,0,25,0,0,0,0,0,0,1,0,0,0,2,17,0,0,0,0,0,10,54,0,0,0,0,45,0,1,0,0,0,8
FRE,1,3,2,0,0,4,6,0,0,0,16,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,3,30,0,0,0,0,21,0,0,0,0,0,4
FRE,3,15,2,1,5,2,5,0,0,0,2,0,14,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,33,2,0,2,0,0,0,44,0,0,0,0,33,0,0,0,0,0,10
TUR,6,32,4,0,0,0,5,1,0,0,38,0,41,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,5,25,0,0,0,0,30,0,0,0,0,0,49
CHI,2,28,6,0,6,0,8,0,0,0,7,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,15,1,0,0,0,19,0,0,0,0,0,10
TUR,11,20,4,0,3,0,3,0,0,2,25,0,43,2,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,5,0,13,57,3,0,0,0,52,0,0,0,0,0,10
