tag,acomp,advcl,advmod,agent,amod,appos,attr,aux,auxpass,cc,ccomp,complm,conj,csubj,csubjpass,dep,det,dobj,expl,hmod,hyph,infmod,intj,iobj,mark,meta,neg,nmod,npadvmod,nsubj,nsubjpass,number,oprd,parataxis,partmod,pcomp,pobj,poss,possessive,preconj,predet,prep,prt,punct,quantmod,rcmod,root,xcomp
ARA,3,23,0,0,5,0,9,1,0,1,38,0,39,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,9,0,0,2,0,0,3,42,0,0,0,0,36,0,0,0,0,0,10
HIN,5,12,1,3,2,2,5,0,0,0,31,0,23,2,5,0,1,34,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,41,0,0,0,0,30,1,0,0,0,0,18
TUR,7,63,1,0,0,0,11,1,2,0,31,0,25,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,1,16,5,0,0,0,0,7,20,0,0,0,0,33,0,0,0,0,0,12
CHI,15,29,4,1,4,0,11,2,0,0,33,0,36,5,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,31,3,0,3,0,0,11,45,0,0,1,0,54,1,0,0,0,0,17
CHI,8,30,7,1,2,0,0,3,0,2,25,0,16,0,0,7,0,52,0,0,0,0,0,0,0,0,0,3,5,25,0,0,0,0,0,8,28,0,0,0,0,38,0,1,0,0,0,6
FRE,11,16,8,1,6,0,3,0,1,0,46,0,17,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,31,1,0,0,0,25,0,0,0,0,0,6
ITA,2,22,3,0,2,0,5,0,0,0,8,0,14,2,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,22,0,0,0,0,21,0,0,0,0,0,3
FRE,9,13,0,0,1,0,10,0,0,1,19,0,45,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,2,0,9,64,0,0,0,0,58,0,1,0,0,0,25
JPN,0,9,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,5
SPA,5,29,6,1,5,2,24,0,0,0,30,0,56,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,23,2,0,5,0,0,13,34,0,0,0,0,34,0,0,0,0,0,14
JPN,5,70,2,0,2,2,18,0,0,1,31,0,59,5,0,0,0,18,0,0,0,0,0,0,1,0,0,1,2,11,2,0,0,0,0,1,24,1,0,0,0,27,0,0,0,0,0,23
SPA,6,21,6,0,2,0,9,0,0,0,25,0,43,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,3,27,1,0,0,0,27,0,1,0,0,0,22
SPA,11,77,1,0,0,0,7,0,0,0,46,0,54,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,8,30,0,0,0,0,29,0,0,0,0,0,29
HIN,2,17,1,0,2,1,4,0,0,4,8,0,12,3,0,0,0,25,0,0,0,0,2,0,0,0,0,0,0,11,5,0,0,0,0,8,54,0,0,0,0,39,0,0,0,0,0,8
FRE,4,36,2,0,2,0,0,0,0,0,53,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,2,21,0,0,0,0,23,0,0,0,0,0,14
JPN,2,33,4,0,4,1,14,0,0,0,21,0,24,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,4,32,2,0,0,1,0,1,29,0,0,0,0,28,0,0,0,0,0,8
SPA,0,31,1,0,4,0,23,3,0,0,20,0,54,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,11,0,0,0,0,12,0,0,0,0,0,11
HIN,0,42,2,2,0,2,2,0,0,0,16,0,18,0,0,0,1,21,0,0,0,0,1,0,0,0,1,0,5,9,0,0,0,0,0,6,38,0,0,0,0,33,0,0,0,0,0,32
HIN,2,41,1,0,1,0,10,0,0,0,18,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,1
SPA,5,38,1,1,3,1,14,0,0,0,21,0,32,5,0,0,1,30,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,13,31,3,0,0,0,32,0,0,0,0,0,13
HIN,5,16,0,0,0,0,9,0,0,0,45,0,25,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,14,1,0,2,0,0,4,40,1,0,0,0,40,0,0,0,0,0,20
TUR,11,27,2,0,0,1,3,2,0,0,25,0,14,4,0,4,0,16,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,0,0,0,14,0,0,0,0,0,30
KOR,10,16,2,0,4,0,8,0,0,2,28,0,30,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,2,27,2,0,0,0,33,0,0,0,0,0,20
CHI,6,24,3,1,3,0,23,0,0,3,61,0,50,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,26,6,0,2,11,0,7,78,0,0,5,0,59,0,1,0,0,0,16
CHI,3,16,9,0,4,0,5,0,0,0,18,0,38,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,40,0,0,0,6,0,0,24,0,0,0,0,32,0,0,0,0,0,5
GER,3,38,5,0,3,0,11,0,0,0,6,0,19,4,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,20,7,0,0,0,0,0,53,0,0,0,0,43,0,0,0,0,0,9
TEL,8,36,3,2,0,0,6,0,0,0,40,0,33,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,2,6,0,0,2,0,0,7,27,0,0,0,0,24,0,0,0,0,0,9
TUR,2,4,2,0,1,0,1,0,0,1,11,0,25,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,1,33,0,0,0,0,30,0,0,0,0,0,19
HIN,1,27,0,0,0,0,2,0,0,0,31,0,27,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,13,29,0,0,0,0,36,1,0,0,0,0,25
SPA,1,16,1,0,2,0,11,0,0,0,22,0,30,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,7,21,0,0,0,0,28,0,1,0,0,0,34
CHI,1,14,0,0,0,0,2,0,0,0,16,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,1
TEL,3,37,0,3,1,1,19,0,0,0,21,0,29,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,0,13,36,0,0,0,0,52,0,0,0,0,0,18
JPN,2,41,1,0,3,0,8,0,0,1,5,0,6,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,15,0,0,0,0,20,0,1,0,0,0,15
KOR,3,15,0,3,0,2,6,0,0,0,26,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,24,1,0,0,0,27,0,0,0,0,0,6
TEL,3,16,2,0,8,7,16,0,0,0,47,0,37,0,0,3,0,37,0,0,0,0,0,0,0,0,0,2,6,15,0,0,0,0,0,9,39,0,0,0,3,47,0,0,0,0,0,2
CHI,8,14,0,0,6,4,5,0,0,1,12,0,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,2,40,4,0,0,0,38,0,0,0,0,0,19
GER,6,20,3,1,6,0,7,0,0,2,8,0,22,1,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,48,3,0,0,0,37,0,0,0,0,0,18
JPN,7,41,1,0,4,0,16,0,0,0,20,0,34,0,0,0,0,33,0,0,0,0,0,0,0,0,1,0,2,25,0,0,1,0,0,1,20,2,0,0,0,35,0,1,0,0,0,8
ARA,10,44,3,0,1,0,6,0,0,0,10,0,50,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,17,0,0,1,0,21,1,0,0,0,0,32
JPN,4,16,0,0,0,0,3,0,0,0,8,0,2,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0
FRE,5,24,1,0,1,2,26,0,0,0,43,0,51,3,0,3,0,34,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,3,0,9,32,0,0,0,0,36,0,0,0,0,0,10
TUR,3,49,0,3,12,0,21,0,0,0,45,0,27,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,3,15,2,0,2,5,0,3,20,1,0,0,0,20,0,0,0,0,0,8
JPN,3,32,2,0,0,0,0,3,0,0,16,0,14,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,11,0,0,0,0,15,0,1,0,0,0,5
JPN,1,42,4,2,0,0,5,0,0,0,7,0,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0,0,3,29,0,0,0,0,26,0,1,0,0,0,19
FRE,2,20,0,0,1,3,13,0,0,3,22,0,20,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,4,15,1,0,1,0,22,0,0,0,0,0,3
GER,7,49,5,0,0,0,18,0,2,0,51,0,41,2,0,1,0,32,0,0,0,0,0,0,0,0,0,0,2,27,2,0,1,0,0,13,37,0,0,0,0,52,0,0,0,0,0,46
GER,7,26,5,1,4,0,2,2,2,0,18,0,19,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,6,22,0,0,2,0,0,8,44,0,0,0,0,41,0,0,0,0,0,8
CHI,6,27,2,0,2,0,3,0,0,3,33,0,22,0,0,1,0,22,1,0,0,0,0,0,0,0,1,0,0,20,0,0,1,0,0,5,25,0,0,0,0,35,0,0,0,0,0,5
GER,4,18,1,2,8,0,12,0,1,0,17,0,27,1,0,0,0,24,0,0,0,0,0,0,0,0,1,2,3,16,5,0,3,0,0,1,49,0,0,0,0,36,0,0,0,0,0,19
TEL,7,1,0,1,9,0,4,0,1,0,16,0,8,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,0,5,65,2,0,0,0,50,0,0,0,0,0,15
FRE,8,44,9,0,2,0,9,0,0,0,47,0,41,9,0,0,0,30,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,4,22,0,0,0,0,29,0,0,0,0,0,10
KOR,4,21,0,0,1,0,7,3,3,1,24,0,21,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,5,0,0,9,0,0,1,0,18,0,0,0,0,0,20
GER,8,18,1,0,1,0,4,0,0,0,10,0,11,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0,0,0,20,0,0,0,0,19,0,0,0,0,0,18
CHI,0,6,1,1,1,3,16,0,0,0,11,0,18,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,16,2,0,0,0,0,0,34,0,0,0,0,28,0,0,0,0,0,5
GER,4,50,4,1,0,6,7,0,3,0,29,0,10,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,4,32,7,0,2,0,0,2,37,4,0,0,0,46,0,0,0,0,0,12
KOR,9,29,4,1,10,0,11,0,3,0,27,0,37,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,16,3,0,2,0,0,5,47,1,0,0,0,48,0,1,0,0,0,10
ITA,4,31,4,1,3,0,12,0,0,1,61,0,18,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,7,48,0,0,0,0,50,0,0,0,0,0,20
FRE,2,13,3,4,0,3,12,0,0,0,24,0,22,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,0,45,0,0,0,0,30,0,0,0,0,0,16
ARA,2,49,1,0,1,0,16,0,0,0,49,0,61,3,0,0,0,41,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,7,28,0,0,0,0,34,0,0,0,0,0,5
FRE,5,16,0,0,1,0,9,0,0,0,23,0,8,2,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,26,0,0,0,0,24,0,0,0,0,0,14
JPN,4,13,2,0,1,1,7,0,0,0,21,0,25,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,26,0,0,0,0,28,0,0,0,0,0,14
ITA,6,14,3,1,0,0,7,0,0,0,10,0,40,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,35,0,0,0,0,39,0,0,0,0,0,14
KOR,1,26,0,3,2,0,3,0,0,0,26,0,12,0,0,0,0,35,0,0,0,0,0,0,1,0,0,0,0,18,1,0,2,0,0,5,21,1,0,0,0,28,0,0,0,0,0,10
SPA,4,11,4,0,2,5,17,0,0,0,17,0,28,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,6,67,0,0,0,0,48,0,0,0,0,0,17
KOR,3,15,4,2,4,1,3,0,0,1,16,0,3,3,0,0,1,24,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,1,17,9,0,1,0,17,0,0,0,0,0,6
TEL,1,28,4,0,1,0,11,1,1,1,18,0,33,0,0,0,0,33,0,0,0,0,0,0,1,1,0,0,5,34,1,0,2,0,0,5,53,0,0,0,0,60,0,1,0,0,0,19
SPA,2,22,7,0,2,0,8,0,0,2,33,0,36,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,3,34,2,0,0,0,0,0,49,0,0,1,0,49,0,0,0,0,0,15
ARA,4,26,2,0,6,2,3,1,0,0,7,0,24,0,0,3,0,35,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,2,23,0,0,0,0,19,0,2,0,0,0,6
ARA,3,5,1,0,0,2,10,1,0,0,7,0,16,0,0,0,0,12,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,1,22,0,0,0,0,20,0,0,0,0,0,14
JPN,5,30,3,0,3,0,15,0,0,0,36,0,25,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,17,3,0,2,0,0,4,35,0,0,0,0,34,0,0,0,0,0,13
ITA,5,22,0,0,0,0,2,0,1,0,22,0,24,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,31,0,0,0,0,28,0,1,0,0,0,6
ITA,10,40,1,0,0,4,4,6,0,2,66,0,23,7,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,17,1,0,0,5,0,12,39,0,0,0,0,36,0,0,0,0,0,21
CHI,3,23,0,0,1,0,2,0,0,0,10,0,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,21,0,0,0,0,23,0,1,0,0,0,13
CHI,6,16,2,0,3,0,6,0,0,0,16,0,30,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3,34,1,0,0,0,30,0,0,0,0,0,9
GER,5,34,1,2,5,0,9,0,0,0,21,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,0,30,0,0,0,0,26,0,0,0,0,0,4
FRE,16,21,0,0,0,0,0,1,0,0,27,0,6,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,31,0,0,0,0,32,0,0,0,0,0,30
JPN,2,27,6,0,1,0,7,0,0,0,9,0,15,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,0,0,22,0,0,0,0,17,0,0,0,0,0,12
SPA,1,38,1,0,0,4,8,0,0,2,63,0,59,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,13,41,2,0,0,0,36,0,0,0,0,0,33
TUR,4,3,7,0,2,0,4,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,15,4,0,0,0,0,2,44,0,0,0,0,34,1,0,0,0,0,8
TUR,6,18,0,4,0,0,9,0,0,0,25,0,8,2,0,0,0,42,0,0,0,0,0,0,0,0,0,0,2,19,2,0,0,0,0,6,54,0,0,0,0,44,0,0,0,0,0,7
FRE,5,12,2,2,4,0,11,1,0,0,50,0,11,12,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,13,2,0,0,6,0,1,54,0,0,0,0,54,0,0,0,0,0,9
CHI,2,29,0,2,1,0,10,0,0,0,25,0,24,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,8,0,2,18,1,0,1,0,14,0,0,0,0,0,6
ARA,1,15,2,1,4,0,18,0,0,0,10,0,30,1,0,0,0,52,0,0,0,0,0,0,0,0,3,0,0,9,1,0,0,5,0,5,33,1,0,0,0,36,0,0,0,0,0,13
TUR,5,21,1,1,0,0,7,0,1,2,28,0,11,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,1,0,9,27,0,0,0,0,25,1,0,0,0,0,8
JPN,2,27,4,0,2,0,7,1,0,0,30,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,27,2,0,4,0,0,3,25,0,0,0,0,30,0,0,0,0,0,5
JPN,0,8,0,0,0,0,0,0,0,0,12,0,5,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,20,0,0,0,0,16,0,0,0,0,0,9
TEL,3,17,4,0,7,0,6,1,0,1,20,0,20,0,0,0,1,21,0,0,0,0,0,0,1,0,0,0,4,10,0,0,0,0,0,15,62,0,0,0,0,50,0,1,0,0,0,14
GER,0,16,1,0,2,0,11,0,0,2,19,0,28,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,15,2,0,0,0,0,4,29,0,0,0,0,25,0,0,0,0,0,4
GER,7,33,3,0,2,0,3,0,0,0,38,0,43,0,0,0,0,38,0,0,0,0,0,0,1,0,0,2,2,26,3,0,0,0,0,2,38,0,0,0,0,33,0,0,0,0,0,26
TEL,5,44,3,1,1,0,12,2,0,0,30,0,19,0,0,0,0,25,0,0,0,0,0,0,1,0,0,3,0,30,1,0,3,0,0,6,37,1,0,2,0,36,0,0,0,0,0,16
CHI,7,23,0,0,2,0,5,0,0,0,13,0,15,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,37,2,0,0,0,37,0,0,0,0,0,10
GER,6,28,0,0,4,0,13,0,0,1,18,0,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,8,31,0,0,0,0,32,0,0,0,0,0,14
SPA,2,27,0,0,9,0,8,0,0,0,35,0,36,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,24,1,0,0,0,23,0,0,0,0,0,32
JPN,2,14,0,0,2,0,11,0,0,1,27,0,14,5,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,7,0,0,0,0,12,0,0,0,0,0,15
ITA,11,13,4,2,3,0,4,0,0,0,21,0,10,1,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,19,2,0,0,0,0,4,35,0,0,0,0,25,0,0,0,0,0,17
FRE,5,57,1,0,4,0,3,0,0,1,2,0,25,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,29,0,0,0,0,32,0,0,0,0,0,35
ARA,1,24,2,0,0,0,0,0,0,0,21,0,24,6,0,8,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,11,0,0,0,0,18,0,0,0,0,0,7
JPN,4,6,0,0,0,0,8,0,0,0,22,0,9,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,13,0,0,0,0,19,0,0,0,0,0,6
GER,7,34,10,0,0,0,8,0,0,1,33,0,16,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,12,48,0,0,0,0,49,0,0,0,0,0,14
HIN,6,34,5,1,11,2,18,0,0,1,57,0,20,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,5,10,0,0,2,0,0,4,61,0,0,0,0,51,0,1,0,0,0,10
HIN,1,11,0,1,2,4,20,0,0,0,19,0,27,0,0,2,0,46,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,0,16,57,0,0,0,0,57,0,0,0,0,0,17
KOR,5,32,8,0,0,0,0,0,0,0,39,0,43,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,7,13,0,0,0,0,27,0,0,0,0,0,16
CHI,1,34,3,0,1,2,16,0,0,1,23,0,29,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,0,0,1,60,0,0,0,0,41,0,0,0,0,0,7
JPN,10,53,2,0,3,3,6,0,0,1,30,0,28,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,6,17,2,0,0,0,0,7,21,0,0,0,0,27,0,0,0,0,0,18
GER,7,14,1,1,4,0,11,2,0,1,7,0,29,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,4,29,5,0,0,0,0,7,108,0,0,0,0,84,0,0,0,0,0,16
TUR,1,32,1,0,1,0,4,1,0,0,10,0,17,1,0,0,0,43,0,0,0,0,1,0,1,0,0,0,5,8,0,0,0,2,0,1,25,0,0,0,0,37,0,0,0,0,0,23
TEL,1,32,1,5,1,0,12,0,0,1,0,0,5,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,7,6,0,0,0,0,2,24,0,0,0,0,13,0,0,0,0,0,3
CHI,2,23,1,1,0,0,9,0,0,0,20,0,15,5,0,0,1,40,0,0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,42,1,0,0,0,34,0,0,0,0,0,17
ITA,2,38,1,0,2,3,14,0,0,0,6,0,21,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,28,0,0,0,0,30,0,0,0,0,0,5
CHI,1,21,0,0,4,9,2,1,0,0,12,0,22,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,15,4,0,2,0,0,0,21,4,0,0,0,14,0,2,0,0,0,7
SPA,6,23,7,0,7,0,7,0,0,0,41,0,25,4,0,2,0,26,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,2,0,20,31,7,0,0,0,39,0,0,0,0,0,4
ARA,8,17,0,0,1,0,4,0,0,0,20,0,42,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,10,8,0,0,0,0,16,0,0,0,0,0,11
ARA,4,7,1,1,2,5,2,0,0,0,2,0,18,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3,0,0,37,0,0,0,0,44,0,0,0,0,0,0
ARA,0,19,2,0,0,0,3,0,0,0,20,0,9,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,2,13,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0
TUR,9,21,4,0,3,0,14,1,0,0,19,0,21,0,0,0,1,22,0,0,0,0,0,0,1,0,0,0,8,13,0,0,0,1,0,3,71,1,0,0,0,65,0,0,0,0,0,12
GER,7,27,3,1,3,1,13,0,0,2,23,0,34,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,5,45,0,0,0,0,35,0,0,0,0,0,33
FRE,6,36,4,0,4,0,14,0,0,0,4,0,38,2,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,49,3,0,0,0,37,0,0,0,0,0,45
SPA,3,38,0,0,0,0,6,0,0,0,19,0,40,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,38,0,0,0,0,30,0,0,0,0,0,2
ARA,12,10,3,0,3,0,3,2,0,0,12,0,17,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,41,0,0,0,0,31,0,0,0,0,0,9
TUR,5,21,0,0,0,0,10,0,0,2,22,0,21,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,14,2,0,0,0,0,3,26,2,0,1,0,29,0,0,0,0,0,12
TEL,2,46,1,4,2,0,3,0,0,0,24,0,25,3,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,8,51,0,0,0,0,45,0,3,0,0,0,15
ARA,7,20,0,0,7,6,10,0,0,0,27,0,16,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,7,54,0,0,0,0,38,0,0,0,0,0,19
CHI,12,28,0,0,0,0,5,4,0,0,13,0,15,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,3,0,6,17,1,0,0,0,19,0,0,0,0,0,10
JPN,3,32,7,0,1,0,7,0,0,2,27,0,30,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,8,0,0,3,0,0,10,26,0,0,1,0,30,0,0,0,0,0,14
ITA,5,30,0,0,5,3,9,0,0,0,45,0,32,0,0,0,0,49,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,1,39,0,0,0,0,40,0,0,0,0,0,11
SPA,2,26,4,3,0,0,9,1,0,0,46,0,26,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,13,8,0,0,0,0,24,46,4,0,0,0,49,0,0,0,0,0,21
HIN,5,16,2,1,1,4,8,2,0,0,4,0,28,6,0,2,0,30,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2,0,2,20,0,0,0,0,25,0,0,0,0,0,26
ITA,6,23,0,1,3,0,12,0,0,1,26,0,28,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,12,2,0,0,0,0,4,43,0,0,1,0,37,0,0,0,0,0,17
ARA,5,17,0,0,3,0,24,0,0,0,18,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,9,3,0,0,0,0,2,23,0,0,0,0,29,0,0,0,0,0,9
SPA,1,40,1,0,3,0,2,1,0,2,28,0,37,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,1,41,0,0,0,0,31,0,0,0,0,0,24
FRE,7,41,12,0,0,0,3,0,0,0,25,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,22,1,0,0,0,22,0,0,0,0,0,23
ARA,8,31,0,0,0,0,10,0,0,3,16,0,50,10,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,1,40,0,0,0,0,40,0,0,0,0,0,16
HIN,5,11,1,1,0,3,7,0,0,0,3,0,17,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,1,34,0,0,0,0,28,0,1,0,0,0,13
TEL,2,3,2,0,2,0,20,0,0,0,6,0,61,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,24,0,0,0,0,0,1,50,3,0,0,0,40,0,3,0,0,0,20
SPA,1,22,0,1,0,1,3,0,0,1,9,0,30,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,1,26,0,0,1,0,17,0,0,0,0,0,17
TEL,8,25,4,0,3,0,27,0,0,1,21,0,5,1,0,0,0,39,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,12,36,0,0,0,0,38,0,0,0,0,0,13
TUR,0,19,1,0,0,0,8,0,0,0,3,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,2
ARA,0,77,4,0,0,1,11,0,0,0,54,0,44,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,0,0,0,23,0,0,0,0,21,0,0,0,0,0,9
